Hour,T1,T2,T3,O2,CO2,H2O,Action,Reward
9.5,30.41995,30.41995,30.41995,21.0,0.04,0.5973759,1,-6.93343843418302
9.666666666666666,30.425114,30.425114,30.425114,21.0,0.04,0.59727263,1,-7.432965437578946
9.833333333333334,30.430294,30.430294,30.430294,21.0,0.04,0.5971692,1,-7.9324889820190005
10.0,30.43549,30.43549,30.43549,21.0,0.04,0.59706575,1,-8.432009033462833
10.166666666666666,30.440702,30.440702,30.440702,21.0,0.04,0.59696215,1,-8.93152555736716
10.333333333333334,30.44593,30.44593,30.44593,21.0,0.04,0.59685856,1,-9.431038518676614
10.5,30.451178,30.451178,30.451178,21.0,0.04,0.59675485,1,-9.930547881814906
10.666666666666666,30.45644,30.45644,30.45644,21.0,0.04,0.5966511,1,-10.430053610677383
10.833333333333334,30.578388,30.578388,30.578388,20.992199,0.040390067,0.59659916,0,3.069976380063901
11.0,30.70068,30.70068,30.70068,20.984259,0.04078704,0.59654605,0,3.4033381263043987
11.166666666666666,30.823378,30.823378,30.823378,20.97618,0.04119106,0.5964918,0,3.409905930636101
11.333333333333334,30.946545,30.946545,30.946545,20.967955,0.041602265,0.59643644,0,3.4177005658145374
11.5,31.070244,31.070244,31.070244,20.959583,0.042020805,0.5963799,0,3.426742798827181
11.666666666666666,31.19454,31.19454,31.19454,20.951063,0.042446844,0.5963222,0,3.4370559217560857
11.833333333333334,31.319502,31.319502,31.319502,20.942389,0.042880543,0.5962633,0,3.4486658540722672
12.0,31.445196,31.445196,31.445196,20.93356,0.043322075,0.5962032,0,2.961601255559876
12.166666666666666,31.571692,31.571692,31.571692,20.924568,0.04377162,0.59614193,0,2.4758936505427758
12.333333333333334,31.699062,31.699062,31.699062,20.915413,0.044229373,0.59607947,0,1.9915775641359708
12.5,31.827381,31.827381,31.827381,20.90609,0.04469553,0.5960158,0,1.5086906713168515
12.666666666666666,31.956724,31.956724,31.956724,20.896593,0.045170303,0.59595096,0,1.0272739596730842
12.833333333333334,32.08717,32.08717,32.08717,20.88692,0.04565391,0.59588486,0,0.5473719067581495
13.0,32.2188,32.2188,32.2188,20.877068,0.04614658,0.59581757,0,0.06903267305467375
13.166666666666666,32.351696,32.351696,32.351696,20.86703,0.046648562,0.595749,0,-0.4076916883682671
13.333333333333334,32.485947,32.485947,32.485947,20.856798,0.04716011,0.5956792,0,-0.8827450043593394
13.5,32.621643,32.621643,32.621643,20.84637,0.047681496,0.5956082,0,-1.356066735102507
13.666666666666666,32.758877,32.758877,32.758877,20.83574,0.048212998,0.5955358,0,-1.8275917071454857
13.833333333333334,32.897747,32.897747,32.897747,20.824902,0.04875492,0.5954622,0,-2.297249824646519
14.0,33.038357,33.038357,33.038357,20.813848,0.049307577,0.5953873,0,-2.7649657573799504
14.166666666666666,33.18081,33.18081,33.18081,20.802574,0.049871307,0.59531105,0,-3.2306586039807046
14.333333333333334,33.32522,33.32522,33.32522,20.79107,0.050446454,0.59523344,0,-3.69424152885393
14.5,33.471695,33.471695,33.471695,20.779331,0.051033396,0.5951545,0,-4.155621371141141
14.666666666666666,33.62036,33.62036,33.62036,20.76735,0.051632527,0.5950742,0,-4.614698224126
14.833333333333334,33.77135,33.77135,33.77135,20.755116,0.05224426,0.59499246,0,-5.071364983483689
15.0,33.924786,33.924786,33.924786,20.742619,0.05286904,0.59490937,0,-5.52550686284095
15.166666666666666,34.080814,34.080814,34.080814,20.729853,0.05350733,0.5948248,0,-5.9770008752376205
15.333333333333334,34.23958,34.23958,34.23958,20.716806,0.054159634,0.5947388,0,-6.425715279273109
15.5,34.401234,34.401234,34.401234,20.70347,0.054826476,0.5946513,0,-6.871508989012531
15.666666666666666,34.565945,34.565945,34.565945,20.689833,0.055508412,0.5945623,0,-7.314230947140956
15.833333333333334,34.73388,34.73388,34.73388,20.675879,0.05620604,0.59447175,0,-7.753719461419708
16.0,34.90522,34.90522,34.90522,20.6616,0.056919996,0.5943796,0,-8.18980150526773
16.166666666666668,35.080154,35.080154,35.080154,20.64698,0.057650946,0.5942859,0,-8.622291984308298
16.333333333333332,35.258884,35.258884,35.258884,20.632008,0.058399618,0.59419054,0,-9.050992972047538
16.5,35.441624,35.441624,35.441624,20.616665,0.059166774,0.59409356,0,-9.47569291958249
16.666666666666668,35.628593,35.628593,35.628593,20.600935,0.05995323,0.5939948,0,-9.89616584644851
16.833333333333332,35.820034,35.820034,35.820034,20.584803,0.06075987,0.59389436,0,-10.312170522546644
17.0,36.016197,36.016197,36.016197,20.568247,0.061587613,0.59379214,0,-10.72344965467668
17.166666666666668,36.217346,36.217346,36.217346,20.55125,0.06243747,0.593688,0,-11.129729095722146
17.333333333333332,36.423763,36.423763,36.423763,20.53379,0.06331051,0.5935821,0,-11.530717100203242
17.5,36.635742,36.635742,36.635742,20.515842,0.06420788,0.5934742,0,-11.926103656984488
17.666666666666668,36.853603,36.853603,36.853603,20.497383,0.065130815,0.5933644,0,-12.315559938704098
17.833333333333332,37.07768,37.07768,37.07768,20.478388,0.06608062,0.59325254,0,-12.698737918323989
18.0,37.30832,37.30832,37.30832,20.458826,0.06705872,0.5931386,0,-13.07527021651196
18.166666666666668,37.545902,37.545902,37.545902,20.438667,0.06806664,0.5930225,0,-13.444770259793092
18.333333333333332,37.790817,37.790817,37.790817,20.41788,0.06910601,0.5929042,0,-13.8068328490819
18.5,38.043484,38.043484,38.043484,20.39643,0.07017859,0.59278363,0,-14.161035261849701
18.666666666666668,38.30434,38.30434,38.30434,20.374275,0.07128627,0.5926607,0,-14.506939039330678
18.833333333333332,38.573853,38.573853,38.573853,20.35138,0.07243107,0.5925354,0,-14.844092643311559
19.0,38.852497,38.852497,38.852497,20.327696,0.073615186,0.5924076,0,-15.172035205518677
19.166666666666668,39.140793,39.140793,39.140793,20.30318,0.07484095,0.59227717,0,-15.490301636479856
19.333333333333332,39.439266,39.439266,39.439266,20.277782,0.07611088,0.5921441,0,-15.798429409617851
19.5,39.748474,39.748474,39.748474,20.251446,0.07742768,0.59200823,0,-16.09596738911261
19.666666666666668,40.06898,40.06898,40.06898,20.224115,0.07879423,0.59186953,0,-16.382487124550686
19.833333333333332,40.40139,40.40139,40.40139,20.195726,0.08021365,0.5917279,0,-16.657597087803765
20.0,40.746292,40.746292,40.746292,20.166216,0.081689216,0.59158313,0,-16.920960372010484
20.166666666666668,41.1043,41.1043,41.1043,20.135511,0.083224446,0.59143525,0,-17.17231640016542
20.333333333333332,41.476036,41.476036,41.476036,20.103539,0.08482307,0.591284,0,-17.411507189179915
20.5,41.8621,41.8621,41.8621,20.070219,0.086489014,0.59112936,0,-17.63850866751439
20.666666666666668,42.263073,42.263073,42.263073,20.035471,0.088226415,0.5909711,0,-17.853467428890454
20.833333333333332,42.67952,42.67952,42.67952,19.999208,0.09003959,0.59080917,0,-18.056743094739502
21.0,43.11195,43.11195,43.11195,19.96134,0.09193299,0.5906434,0,-18.248956124037296
21.166666666666668,43.560806,43.560806,43.560806,19.921776,0.0939112,0.5904737,0,-18.431040420661425
21.333333333333332,44.026447,44.026447,44.026447,19.880423,0.09597887,0.59029984,0,-18.604299420185114
21.5,44.50913,44.50913,44.50913,19.837187,0.098140635,0.5901217,0,-18.770463478918806
